station,date,pm25_mean,pm25_max,pm25_valid_hours,hours_pm25_ge_25,pm10_mean,pm10_max,humidity_mean,temperature_mean,wind_speed_mean,pressure_mean,rainfall_total,wind_dir_sin_mean,wind_dir_cos_mean,year,month,fire_count_0_25km,fire_count_25_50km,fire_count_50_100km,fire_count_100_200km,fire_count_200_500km,frp_sum_0_25km,frp_sum_25_50km,frp_sum_50_100km,frp_sum_100_200km,frp_sum_200_500km,frp_mean_0_25km,frp_mean_25_50km,frp_mean_50_100km,frp_mean_100_200km,frp_mean_200_500km,frp_max_0_25km,frp_max_25_50km,frp_max_50_100km,frp_max_100_200km,frp_max_200_500km,fire_count_0_500km,frp_sum_0_500km,frp_mean_0_500km,frp_max_0_500km,nearest_fire_km,firms_local_day_complete,fire_day,humidity_hours,temperature_hours,wind_speed_hours,pressure_hours,wind_direction_hours,month_sin,month_cos,pm25_lag1,pm25_3day_mean,target_date,target_pm25_next_day,target_hours_ge_25_next_day,target_pm25_over_25_next_day,target_year
Palmerston,2023-04-27,2.5168181818181816,4.8,22,,6.9875,10.65,75.515,29.11791666666667,2.0808695652173914,1009.4791666666666,0.0,0.8223255308809417,0.055006472415022885,2023,4,3.0,2.0,21.0,229.0,621.0,13.530000000000001,19.64,116.85,2093.9,5771.47,4.510000000000001,9.82,5.564285714285714,9.143668122270743,9.293832528180355,4.87,12.42,11.18,82.5,165.14,876.0,8015.39,9.149988584474887,165.14,10.298213421421341,1,1,20,24,23,24,23,0.8660254037844387,-0.4999999999999998,2.891818181818182,4.280415019762851,2023-04-28,4.170416666666667,0.0,0,2023.0
Palmerston,2023-04-28,4.170416666666667,9.6,24,0.0,9.74625,15.1,76.225,28.857083333333335,1.7379166666666668,1009.5541666666667,0.0,0.6449799998394764,-0.14361874931247454,2023,4,0.0,0.0,0.0,16.0,708.0,0.0,0.0,0.0,89.1,7585.56,,,,5.56875,10.71406779661017,,,,15.38,236.42,724.0,7674.66,10.6003591160221,236.42,144.80490969535302,1,1,24,24,24,24,24,0.8660254037844387,-0.4999999999999998,2.5168181818181816,3.1930176767676826,2023-04-29,5.268695652173913,,0,2023.0
Palmerston,2023-04-29,5.268695652173913,11.91,23,,9.53625,16.31,77.66666666666667,28.749583333333334,1.6595833333333332,1007.6545833333333,0.0,0.2188738884609981,-0.012861672656420048,2023,4,0.0,0.0,0.0,30.0,318.0,0.0,0.0,0.0,201.3,2258.89,,,,6.71,7.103427672955974,,,,16.6,34.72,348.0,2460.19,7.069511494252874,34.72,115.33121452229076,1,1,24,24,24,24,24,0.8660254037844387,-0.4999999999999998,4.170416666666667,3.985310166886259,2023-04-30,5.695833333333333,0.0,0,2023.0
Palmerston,2023-04-30,5.695833333333333,11.12,24,0.0,9.677916666666667,18.09,73.64285714285714,28.579166666666666,1.595,1007.6229166666667,0.0,0.45050062052212775,-0.06616577424621459,2023,4,0.0,2.0,3.0,33.0,198.0,0.0,6.949999999999999,19.85,113.12,834.96,,3.4749999999999996,6.616666666666667,3.427878787878788,4.216969696969697,,4.72,11.51,9.25,35.78,236.0,974.88,4.130847457627119,35.78,27.935373601345574,1,1,21,24,24,24,24,0.8660254037844387,-0.4999999999999998,5.268695652173913,5.044981884057976,2023-05-01,9.29875,0.0,0,2023.0
Palmerston,2023-05-01,9.29875,14.56,24,0.0,14.462499999999999,19.95,72.375,28.207916666666666,2.13,1009.2516666666667,0.0,0.9018762198309894,-0.04690823711569142,2023,5,0.0,6.0,10.0,56.0,177.0,0.0,48.75,82.06,330.71999999999997,609.73,,8.125,8.206,5.905714285714285,3.444802259887006,,10.99,11.54,14.64,33.09,249.0,1071.26,4.302248995983936,33.09,29.1543238805504,1,1,24,24,24,24,24,0.49999999999999994,-0.8660254037844387,5.695833333333333,6.754426328502421,2023-05-02,9.267916666666666,0.0,0,2023.0
Palmerston,2023-05-02,9.267916666666666,13.58,24,0.0,15.573333333333332,34.43,67.75833333333334,27.783749999999998,1.9108333333333334,1011.4758333333333,0.0,0.8565992270882185,-0.39900050076342036,2023,5,0.0,3.0,25.0,165.0,411.0,0.0,26.25,166.05,867.99,2647.81,,8.75,6.642,5.260545454545454,6.442360097323601,,20.08,14.39,36.85,72.96,604.0,3708.1,6.139238410596026,72.96,36.80998297038181,1,1,24,24,24,24,24,0.49999999999999994,-0.8660254037844387,9.29875,8.087500000000004,2023-05-03,6.722916666666666,0.0,0,2023.0
Palmerston,2023-05-03,6.722916666666666,11.47,24,0.0,12.239166666666668,22.74,59.59583333333333,26.78333333333333,2.095,1011.6916666666666,0.0,0.7993106280100898,-0.4378015476931197,2023,5,2.0,2.0,28.0,116.0,1304.0,12.26,9.74,146.46,988.96,12204.09,6.13,4.87,5.230714285714286,8.52551724137931,9.35896472392638,6.13,6.89,21.18,66.65,183.55,1452.0,13361.51,9.202141873278237,183.55,23.8757569508685,1,1,24,24,24,24,24,0.49999999999999994,-0.8660254037844387,9.267916666666666,8.429861111111116,2023-05-04,9.250833333333333,0.0,0,2023.0
Palmerston,2023-05-04,9.250833333333333,17.04,24,0.0,13.107083333333334,20.02,66.69166666666666,26.854583333333334,1.6716666666666666,1009.43125,0.0,0.5210765615136307,-0.4966871452243991,2023,5,0.0,0.0,171.0,280.0,2229.0,0.0,0.0,1950.02,2908.99,21799.04,,,11.403625730994152,10.389249999999999,9.77973979362943,,,58.71,49.19,118.53,2680.0,26658.05,9.947033582089553,118.53,57.79070333286153,1,1,24,24,24,24,24,0.49999999999999994,-0.8660254037844387,6.722916666666666,8.413888888888893,2023-05-05,19.215416666666666,9.0,0,2023.0
Palmerston,2023-05-05,19.215416666666666,41.85,24,9.0,23.340416666666666,45.21,68.69583333333334,28.189166666666665,1.8141666666666667,1007.5724999999999,0.0,0.7282381281093749,-0.14443266328442447,2023,5,1.0,0.0,1.0,7.0,798.0,1.48,0.0,0.82,33.83,3592.33,1.48,,0.82,4.832857142857143,4.501666666666667,1.48,,0.82,7.98,55.25,807.0,3628.46,4.496232961586122,55.25,8.659287138872788,1,1,24,24,24,24,24,0.49999999999999994,-0.8660254037844387,9.250833333333333,11.729722222222227,2023-05-06,12.933749999999998,1.0,0,2023.0
Palmerston,2023-05-06,12.933749999999998,26.11,24,1.0,17.787499999999998,31.73,76.50416666666666,29.094583333333333,1.64125,1007.6254166666666,0.0,0.8363735798040987,-0.2618277366829378,2023,5,0.0,8.0,4.0,10.0,958.0,0.0,216.47,18.4,71.41,5379.92,,27.05875,4.6,7.141,5.615782881002088,,65.72,5.93,20.59,65.43,980.0,5686.2,5.802244897959183,65.72,34.537473131796865,1,1,24,24,24,24,24,0.49999999999999994,-0.8660254037844387,19.215416666666666,13.800000000000004,2023-05-07,13.195,1.0,0,2023.0
Palmerston,2023-05-07,13.195,25.37,24,1.0,19.242083333333333,32.34,67.22083333333333,28.878333333333334,2.0683333333333334,1008.9570833333333,0.0,0.8618835958735759,-0.46638699494899666,2023,5,7.0,83.0,17.0,190.0,1222.0,30.53,648.76,99.67,1166.36,7163.58,4.361428571428571,7.816385542168675,5.8629411764705885,6.138736842105263,5.862176759410802,6.64,51.18,30.13,26.44,85.23,1519.0,9108.9,5.996642527978933,85.23,23.003229717815056,1,1,24,24,24,24,24,0.49999999999999994,-0.8660254037844387,12.933749999999998,15.114722222222227,2023-05-08,9.47625,0.0,0,2023.0
Palmerston,2023-05-08,9.47625,19.59,24,0.0,17.31375,25.48,51.6625,27.476249999999997,2.4575,1010.2041666666668,0.0,0.7894120240879189,-0.6017106906919005,2023,5,24.0,35.0,33.0,167.0,1726.0,219.07,358.45,204.63,1160.74,11215.45,9.127916666666666,10.241428571428571,6.200909090909091,6.950538922155689,6.497943221320973,24.91,27.75,14.34,79.47,104.51,1985.0,13158.34,6.6288866498740555,104.51,6.270911419923094,1,1,24,24,24,24,24,0.49999999999999994,-0.8660254037844387,13.195,11.86833333333334,2023-05-09,17.184583333333332,3.0,0,2023.0
Palmerston,2023-05-09,17.184583333333332,47.2,24,3.0,24.4575,55.84,46.67083333333333,26.705833333333334,2.6679166666666667,1011.21375,0.0,0.670164210663645,-0.7205987115361666,2023,5,15.0,43.0,184.0,192.0,1269.0,221.45,384.68,1373.93,1327.71,6533.4,14.763333333333332,8.946046511627907,7.467010869565217,6.91515625,5.148463356973995,41.75,27.66,24.84,32.44,47.76,1703.0,9841.17,5.778725778038755,47.76,18.412889836669095,1,1,24,24,24,24,24,0.49999999999999994,-0.8660254037844387,9.47625,13.285277777777784,2023-05-10,29.80458333333333,6.0,1,2023.0
Palmerston,2023-05-10,29.80458333333333,123.78,24,6.0,35.85458333333333,131.6,45.62916666666666,25.182916666666667,2.3179166666666666,1012.4420833333334,0.0,0.7214697239663627,-0.6574310920600902,2023,5,4.0,39.0,170.0,762.0,1461.0,9.86,388.12,1263.39,14089.02,8850.24,2.465,9.951794871794872,7.431705882352942,18.48952755905512,6.0576591375770015,5.95,33.21,24.39,106.99,47.39,2436.0,24600.63,10.09878078817734,106.99,20.039843740049267,1,1,24,24,24,24,24,0.49999999999999994,-0.8660254037844387,17.184583333333332,18.82180555555556,2023-05-11,23.03,8.0,0,2023.0
Palmerston,2023-05-11,23.03,62.78,24,8.0,28.830833333333334,68.13,55.38333333333333,24.149583333333336,2.129166666666667,1013.7679166666667,0.0,0.6532382033008833,-0.7191768841341831,2023,5,18.0,15.0,59.0,321.0,1724.0,268.09000000000003,89.99,200.09,1538.41,9844.01,14.89388888888889,5.999333333333333,3.39135593220339,4.792554517133957,5.709982598607889,38.75,11.29,16.04,30.23,72.82,2137.0,11940.59,5.5875479644361254,72.82,9.692573644796287,1,1,24,24,24,24,24,0.49999999999999994,-0.8660254037844387,29.80458333333333,23.339722222222225,2023-05-12,27.6875,14.0,1,2023.0
Palmerston,2023-05-12,27.6875,53.66,24,14.0,33.98375,61.55,48.324999999999996,22.918333333333333,1.9662499999999998,1014.3137499999999,0.0,0.8119539171340602,-0.41063724726565504,2023,5,32.0,64.0,120.0,964.0,2728.0,375.47999999999996,432.71,628.49,8365.74,14833.75,11.733749999999999,6.76109375,5.237416666666666,8.678153526970954,5.437591642228739,50.33,19.53,41.05,106.81,107.32,3908.0,24636.17,6.304035312180143,107.32,7.9826338050713534,1,1,24,24,24,24,24,0.49999999999999994,-0.8660254037844387,23.03,26.84069444444445,2023-05-13,34.3425,12.0,1,2023.0
Palmerston,2023-05-13,34.3425,75.46,24,12.0,40.160000000000004,79.81,59.625,24.387916666666666,1.93625,1012.63125,0.0,0.5799344905096137,-0.2893414509011629,2023,5,36.0,42.0,71.0,669.0,1454.0,361.29,650.73,356.97,4093.63,6546.97,10.035833333333334,15.493571428571428,5.02774647887324,6.119028400597908,4.502730398899588,31.37,82.46,30.11,51.45,53.48,2272.0,12009.59,5.285911091549296,82.46,9.647050599169903,1,1,24,24,24,24,24,0.49999999999999994,-0.8660254037844387,27.6875,28.35333333333334,2023-05-14,27.92625,12.0,1,2023.0
Palmerston,2023-05-14,27.92625,56.82,24,12.0,33.56125,62.04,73.925,25.860416666666666,1.6441666666666668,1011.3558333333334,0.0,0.2574121027996635,-0.29271954448105486,2023,5,7.0,13.0,204.0,196.0,732.0,21.490000000000002,155.99,1553.58,1662.3,4351.12,3.0700000000000003,11.99923076923077,7.615588235294117,8.481122448979592,5.94415300546448,6.87,33.33,48.57,68.98,41.47,1152.0,7744.4800000000005,6.7226388888888895,68.98,8.909195137891329,1,1,24,24,24,24,24,0.49999999999999994,-0.8660254037844387,34.3425,29.98541666666667,2023-05-15,13.424166666666666,0.0,0,2023.0
Palmerston,2023-05-15,13.424166666666666,20.48,24,0.0,18.614583333333332,26.71,78.56666666666668,27.100416666666664,1.8531818181818183,1011.1954166666666,0.0,0.1385719508063219,-0.005528166102279782,2023,5,2.0,0.0,19.0,35.0,100.0,14.510000000000002,0.0,211.69,384.6,310.8,7.255000000000001,,11.141578947368421,10.98857142857143,3.108,9.14,,30.91,62.22,22.12,156.0,921.6,5.907692307692308,62.22,4.0221707911512325,1,1,24,24,22,24,22,0.49999999999999994,-0.8660254037844387,27.92625,25.230972222222224,2023-05-16,10.184583333333334,0.0,0,2023.0
Palmerston,2023-05-16,10.184583333333334,20.13,24,0.0,14.62,24.19,68.96111111111111,27.490416666666665,1.5669565217391304,1012.3191666666667,0.0,0.362687304208568,-0.44422263348226904,2023,5,11.0,6.0,103.0,676.0,834.0,78.63000000000001,42.089999999999996,923.6899999999999,6644.69,6156.73,7.148181818181819,7.015,8.967864077669903,9.829423076923076,7.382170263788968,17.6,16.16,38.62,69.53,54.42,1630.0,13845.83,8.494374233128834,69.53,12.128561858080037,1,1,18,24,23,24,23,0.49999999999999994,-0.8660254037844387,13.424166666666666,17.178333333333338,2023-05-17,19.25583333333333,8.0,0,2023.0
Palmerston,2023-05-17,19.25583333333333,32.5,24,8.0,24.406666666666666,39.05,61.449999999999996,26.7925,1.9522727272727274,1013.4274999999999,0.0,0.6242936466640497,-0.6566312908701911,2023,5,8.0,9.0,300.0,1164.0,1659.0,58.43,53.5,2195.75,9755.41,18294.64,7.30375,5.944444444444445,7.319166666666667,8.380936426116838,11.027510548523207,10.86,11.15,66.3,126.73,157.31,3140.0,30357.73,9.668066878980891,157.31,7.059449953372663,1,1,24,24,22,24,22,0.49999999999999994,-0.8660254037844387,10.184583333333334,14.288194444444448,2023-05-18,26.348333333333333,12.0,1,2023.0
Palmerston,2023-05-18,26.348333333333333,55.83,24,12.0,30.713333333333335,59.6,50.89166666666667,24.937916666666666,2.00625,1013.8483333333334,0.0,0.5956780434962804,-0.7265537458092015,2023,5,6.0,10.0,371.0,1877.0,2131.0,18.46,64.64,2826.47,18706.49,14656.31,3.0766666666666667,6.464,7.618517520215633,9.966164091635589,6.877667761614266,5.0,17.9,90.35,257.27,146.56,4395.0,36272.37,8.253098976109216,257.27,7.902300906401306,1,1,24,24,24,24,24,0.49999999999999994,-0.8660254037844387,19.25583333333333,18.596250000000005,2023-05-19,27.62875,8.0,1,2023.0
Palmerston,2023-05-19,27.62875,84.01,24,8.0,31.561666666666667,89.38,59.7125,23.220416666666665,1.7850000000000001,1013.015,0.0,0.7295083800398735,-0.4403578868042734,2023,5,8.0,6.0,398.0,1060.0,1950.0,48.36,76.8,3823.16,8352.62,16755.88,6.045,12.799999999999999,9.605929648241206,7.879830188679246,8.592758974358976,11.41,26.87,100.34,180.93,86.15,3422.0,29056.82,8.491180596142607,180.93,7.48931269419265,1,1,24,24,24,24,24,0.49999999999999994,-0.8660254037844387,26.348333333333333,24.410972222222227,2023-05-20,27.09875,13.0,1,2023.0
Palmerston,2023-05-20,27.09875,58.06,24,13.0,32.352916666666665,65.57,57.3125,23.071250000000003,2.0482608695652176,1013.3608333333333,0.0,0.7090131609704983,-0.6815841077636123,2023,5,0.0,0.0,76.0,825.0,1164.0,0.0,0.0,571.66,6629.22,10905.14,,,7.521842105263158,8.035418181818182,9.368676975945016,,,25.15,224.99,113.36,2065.0,18106.02,8.768048426150122,224.99,60.92960841069401,1,1,24,24,23,24,23,0.49999999999999994,-0.8660254037844387,27.62875,27.025277777777784,2023-05-21,24.264166666666668,9.0,0,2023.0
Palmerston,2023-05-21,24.264166666666668,114.11,24,9.0,30.23625,119.86,41.8125,22.40125,2.5679166666666666,1015.4283333333333,0.0,0.6887337260362368,-0.6977175207564853,2023,5,13.0,51.0,137.0,1056.0,1767.0,50.94,418.16,830.36,5233.97,10416.58,3.918461538461538,8.19921568627451,6.061021897810219,4.956410984848485,5.895065082059989,9.01,20.89,28.4,107.88,75.09,3024.0,16950.01,5.6051620370370365,107.88,6.444037177665042,1,1,24,24,24,24,24,0.49999999999999994,-0.8660254037844387,27.09875,26.33055555555556,2023-05-22,35.32458333333333,11.0,1,2023.0
Palmerston,2023-05-22,35.32458333333333,153.63,24,11.0,42.231249999999996,158.68,43.31666666666666,22.472916666666666,2.2758333333333334,1015.7833333333333,0.0,0.7853780485826353,-0.5903194379033053,2023,5,28.0,96.0,272.0,1437.0,1500.0,167.06,926.89,1495.02,8607.43,6740.74,5.966428571428572,9.655104166666666,5.496397058823529,5.989860821155185,4.493826666666666,17.05,59.98,45.98,89.04,82.23,3333.0,17937.14,5.381680168016802,89.04,14.110850115012582,1,1,24,24,24,24,24,0.49999999999999994,-0.8660254037844387,24.264166666666668,28.89583333333334,2023-05-23,31.86916666666667,9.0,1,2023.0
Palmerston,2023-05-23,31.86916666666667,100.91,24,9.0,38.004583333333336,105.83,61.25416666666666,23.88875,1.8783333333333332,1015.025,0.0,0.7861994709051826,-0.29831309513348064,2023,5,38.0,93.0,199.0,1300.0,1587.0,119.2,1156.49,1106.76,10520.67,10511.71,3.136842105263158,12.435376344086022,5.561608040201005,8.092823076923077,6.623635790800251,9.7,84.38,74.75,178.82,84.13,3217.0,23414.83,7.278467516319553,178.82,4.559216647630645,1,1,24,24,24,24,24,0.49999999999999994,-0.8660254037844387,35.32458333333333,30.485972222222227,2023-05-24,27.567142857142855,,1,2023.0
Palmerston,2023-05-24,27.567142857142855,71.2,21,,34.866190476190475,77.8,70.80416666666666,24.75375,1.9729166666666667,1014.7945833333333,0.0,0.5946426062530931,-0.26533422883855945,2023,5,6.0,28.0,68.0,524.0,1525.0,74.31,282.36,756.17,3699.43,13348.8,12.385,10.084285714285715,11.120147058823528,7.0599809160305345,8.753311475409836,26.67,59.93,67.87,75.69,134.96,2151.0,18161.07,8.44308228730823,134.96,14.266697103048296,1,1,24,24,24,24,24,0.49999999999999994,-0.8660254037844387,31.86916666666667,31.586964285714288,2023-05-25,17.996666666666666,5.0,0,2023.0
Palmerston,2023-05-25,17.996666666666666,40.5,24,5.0,24.5325,48.48,66.05652173913043,23.66125,1.6979166666666667,1014.5129166666667,0.0,0.5637385269933802,-0.24464718141802225,2023,5,1.0,28.0,122.0,390.0,948.0,10.05,194.24,809.61,2966.14,10600.22,10.05,6.937142857142858,6.636147540983607,7.605487179487179,11.181666666666667,10.05,17.94,28.71,46.55,160.43,1489.0,14580.26,9.791981195433177,160.43,2.7362488704209196,1,1,23,24,24,24,24,0.49999999999999994,-0.8660254037844387,27.567142857142855,25.81099206349207,2023-05-26,21.785,12.0,0,2023.0
Palmerston,2023-05-26,21.785,47.24,24,12.0,27.079166666666666,55.96,71.5125,24.579583333333332,2.0412500000000002,1013.2341666666666,0.0,0.33018472239591495,-0.33706514410247385,2023,5,2.0,9.0,221.0,171.0,365.0,8.42,172.43,4412.32,2300.95,2492.46,4.21,19.15888888888889,19.96524886877828,13.455847953216374,6.828657534246576,4.62,33.93,111.77,64.52,29.54,768.0,9386.58,12.222109375,111.77,12.549734548069866,1,1,24,24,24,24,24,0.49999999999999994,-0.8660254037844387,17.996666666666666,22.44960317460318,2023-05-27,15.315416666666666,2.0,0,2023.0
Palmerston,2023-05-27,15.315416666666666,36.01,24,2.0,22.107916666666668,43.8,57.525,25.513333333333335,2.002083333333333,1012.3658333333333,0.0,0.7089047444066447,-0.5883679744531941,2023,5,7.0,32.0,170.0,374.0,1182.0,198.01999999999998,454.88,1249.58,3222.21,6721.28,28.288571428571426,14.215,7.350470588235294,8.615534759358288,5.686362098138748,60.65,39.37,36.46,135.66,56.89,1765.0,11845.97,6.711597733711048,135.66,20.31037770903866,1,1,24,24,24,24,24,0.49999999999999994,-0.8660254037844387,21.785,18.365694444444447,2023-05-28,22.44333333333333,9.0,0,2023.0
Palmerston,2023-05-28,22.44333333333333,52.5,24,9.0,28.50791666666667,59.53,48.166666666666664,22.522499999999997,2.07,1013.21,0.0,0.7808224973051043,-0.6091735777923205,2023,5,2.0,104.0,259.0,965.0,1266.0,3.9,662.4,1378.48,6620.82,6258.59,1.95,6.369230769230769,5.322316602316603,6.860953367875648,4.943593996840442,2.42,97.39,44.26,87.14,129.52,2596.0,14924.19,5.748917565485362,129.52,20.121629573201652,1,1,24,24,24,24,24,0.49999999999999994,-0.8660254037844387,15.315416666666666,19.84791666666667,2023-05-29,41.06666666666667,20.0,1,2023.0
Palmerston,2023-05-29,41.06666666666667,101.92,24,20.0,46.24333333333333,110.61,45.949999999999996,21.895833333333332,2.1458333333333335,1014.0437499999999,0.0,0.7623191705671987,-0.6261207897214651,2023,5,14.0,142.0,208.0,700.0,1090.0,116.23,837.87,990.41,4562.75,5558.76,8.302142857142858,5.900492957746479,4.761586538461538,6.5182142857142855,5.099779816513761,16.24,30.6,25.57,62.45,56.49,2154.0,12066.02,5.601680594243269,62.45,6.769320870588493,1,1,24,24,24,24,24,0.49999999999999994,-0.8660254037844387,22.44333333333333,26.275138888888893,2023-05-30,39.637499999999996,13.0,1,2023.0
Palmerston,2023-05-30,39.637499999999996,98.64,24,13.0,45.55166666666667,103.82,52.925000000000004,22.115,1.893913043478261,1014.53125,0.0,0.8161098922993382,-0.34086174528468355,2023,5,37.0,73.0,200.0,937.0,766.0,429.64,494.11,2887.99,8152.97,5363.97,11.611891891891892,6.768630136986301,14.43995,8.701141942369263,7.00257180156658,58.62,42.11,137.03,86.65,75.14,2013.0,17328.68,8.608385494287134,137.03,9.246203580443158,1,1,24,24,23,24,23,0.49999999999999994,-0.8660254037844387,41.06666666666667,34.3825,2023-05-31,24.890416666666667,10.0,0,2023.0
Palmerston,2023-05-31,24.890416666666667,62.9,24,10.0,31.837500000000002,67.46,64.37916666666666,22.306250000000002,1.796521739130435,1013.4675000000001,0.0,0.5499098842147448,-0.22249796695063456,2023,5,2.0,30.0,110.0,499.0,849.0,7.98,193.21,615.85,5212.22,6589.62,3.99,6.440333333333333,5.598636363636364,10.445330661322647,7.761625441696113,4.62,21.07,41.42,139.05,50.45,1490.0,12618.88,8.469046979865771,139.05,11.10497439149447,1,1,24,24,23,24,23,0.49999999999999994,-0.8660254037844387,39.637499999999996,35.19819444444445,2023-06-01,14.658333333333333,3.0,0,2023.0
Palmerston,2023-06-01,14.658333333333333,39.21,24,3.0,21.3325,48.52,76.94545454545454,22.9575,1.9834782608695651,1012.24125,0.0,0.4998993973081847,-0.14083873755526005,2023,6,3.0,14.0,42.0,197.0,390.0,10.670000000000002,103.45,475.56,1179.66,2182.15,3.556666666666667,7.389285714285714,11.322857142857142,5.988121827411168,5.59525641025641,5.69,14.39,153.97,52.38,32.46,646.0,3951.4900000000002,6.11685758513932,153.97,8.773763401555792,1,1,22,24,23,24,23,1.2246467991473532e-16,-1.0,24.890416666666667,26.395416666666666,2023-06-02,14.05375,1.0,0,2023.0
Palmerston,2023-06-02,14.05375,25.69,24,1.0,21.66333333333333,43.5,78.16499999999999,24.701666666666668,1.7866666666666668,1012.5020833333333,0.0,0.5158599493065924,0.16987223200636836,2023,6,1.0,2.0,18.0,165.0,373.0,1.0,2.59,99.75,1338.64,1975.1,1.0,1.295,5.541666666666667,8.112969696969698,5.295174262734585,1.0,2.07,18.8,52.84,50.02,559.0,3417.08,6.112844364937388,52.84,8.82162424765101,1,1,20,24,24,24,24,1.2246467991473532e-16,-1.0,14.658333333333333,17.867500000000003,2023-06-03,5.694583333333333,0.0,0,2023.0
Palmerston,2023-06-03,5.694583333333333,8.75,24,0.0,11.615833333333333,14.59,75.01578947368421,24.721249999999998,1.8345833333333335,1012.7891666666666,0.0,0.8052907192224387,0.2402834544042973,2023,6,0.0,6.0,18.0,128.0,229.0,0.0,14.33,220.3,1076.43,1300.41,,2.388333333333333,12.238888888888889,8.409609375,5.678646288209607,,4.39,47.74,61.85,22.45,381.0,2611.47,6.854251968503936,61.85,29.247535636210387,1,1,19,24,24,24,24,1.2246467991473532e-16,-1.0,14.05375,11.468888888888893,2023-06-04,6.445,0.0,0,2023.0
Palmerston,2023-06-04,6.445,15.91,24,0.0,10.910833333333334,20.36,75.21363636363637,24.912499999999998,2.0695652173913044,1011.87,0.0,0.7440486559790023,0.2455843481441425,2023,6,0.0,28.0,41.0,123.0,114.0,0.0,357.71000000000004,334.1,1566.69,917.48,,12.775357142857144,8.148780487804878,12.737317073170733,8.048070175438596,,30.36,18.82,119.7,118.79,306.0,3175.98,10.379019607843137,119.7,39.364333145791946,1,1,22,24,23,24,23,1.2246467991473532e-16,-1.0,5.694583333333333,8.731111111111117,2023-06-05,16.180416666666666,6.0,0,2023.0
Palmerston,2023-06-05,16.180416666666666,41.69,24,6.0,21.16208333333333,46.4,79.62608695652175,25.552916666666665,1.85625,1011.1320833333333,0.0,0.35466336286874767,-0.20974866783351653,2023,6,0.0,0.0,7.0,71.0,122.0,0.0,0.0,42.86,483.78999999999996,975.78,,,6.122857142857143,6.81394366197183,7.9981967213114755,,,8.25,43.9,27.54,200.0,1502.43,7.51215,43.9,72.06859095693002,1,1,23,24,24,24,24,1.2246467991473532e-16,-1.0,6.445,9.440000000000005,2023-06-06,9.800833333333333,0.0,0,2023.0
Palmerston,2023-06-06,9.800833333333333,15.02,24,0.0,14.9625,30.58,,26.231666666666666,1.8699999999999999,1011.7483333333333,0.0,0.3220749456476013,-0.2678806623121907,2023,6,1.0,16.0,23.0,106.0,300.0,6.18,235.88,215.56,826.26,2904.74,6.18,14.7425,9.37217391304348,7.794905660377358,9.682466666666667,6.18,46.68,28.29,25.83,68.59,446.0,4188.62,9.39152466367713,68.59,21.482271306027293,1,1,17,24,23,24,23,1.2246467991473532e-16,-1.0,16.180416666666666,10.808750000000003,2023-06-07,10.10125,0.0,0,2023.0
Palmerston,2023-06-07,10.10125,23.19,24,0.0,13.689583333333333,26.33,74.7,27.0175,1.9178260869565218,1011.9783333333334,0.0,0.6916864958174849,-0.2403892845861531,2023,6,0.0,7.0,25.0,121.0,256.0,0.0,50.91,208.22,974.49,2095.81,,7.272857142857142,8.3288,8.053636363636365,8.1867578125,,8.95,27.35,28.18,42.87,409.0,3329.43,8.14041564792176,42.87,30.759143407501945,1,1,22,24,23,24,23,1.2246467991473532e-16,-1.0,9.800833333333333,12.027500000000003,2023-06-08,30.046666666666667,7.0,1,2023.0
Palmerston,2023-06-08,30.046666666666667,145.03,24,7.0,34.85,153.32,77.15416666666667,28.074166666666667,2.2363636363636363,1011.9387499999999,0.0,0.7083705391355312,-0.07107198336513015,2023,6,49.0,84.0,18.0,199.0,386.0,343.59000000000003,568.99,87.91,1512.3,2665.13,7.0120408163265315,6.773690476190477,4.8838888888888885,7.599497487437186,6.904481865284974,20.87,14.91,11.14,110.24,74.93,736.0,5177.92,7.035217391304348,110.24,17.728663273923278,1,1,24,24,22,24,22,1.2246467991473532e-16,-1.0,10.10125,16.64958333333334,2023-06-09,25.959999999999997,10.0,1,2023.0
Palmerston,2023-06-09,25.959999999999997,104.37,24,10.0,32.87708333333333,111.65,74.1875,27.37375,1.9895833333333333,1011.2204166666667,0.0,0.8107239772105465,-0.10724045837317225,2023,6,5.0,45.0,13.0,246.0,363.0,72.42,337.29,94.05,3312.33,2637.25,14.484,7.495333333333334,7.234615384615385,13.464756097560976,7.265151515151516,32.79,18.8,13.42,166.55,63.48,672.0,6453.34,9.603184523809524,166.55,18.28812293117432,1,1,24,24,24,24,24,1.2246467991473532e-16,-1.0,30.046666666666667,22.035972222222227,2023-06-10,31.04125,12.0,1,2023.0
Palmerston,2023-06-10,31.04125,69.02,24,12.0,37.12375,75.51,67.96363636363637,26.354166666666668,2.01125,1011.6295833333334,0.0,0.8309125913273555,-0.2171630048946996,2023,6,24.0,57.0,17.0,166.0,422.0,110.84,415.84999999999997,76.3,1738.04,3228.73,4.618333333333333,7.295614035087719,4.488235294117647,10.47012048192771,7.651018957345972,11.05,38.39,7.39,43.49,66.99,686.0,5569.76,8.119183673469388,66.99,4.401483707667277,1,1,22,24,24,24,24,1.2246467991473532e-16,-1.0,25.959999999999997,29.015972222222228,2023-06-11,22.80541666666667,10.0,0,2023.0
